path,drive_id,mimeType,modifiedTime,sizeBytes
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2013/2013 Taxes/crops 2013.xlsx,1xQVq7odZP44VlqXe24_tGgmgzklb9Mx4,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2014-01-30,13898
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2013/2013 Taxes/Farm Credit 2013.pdf,1GHRKbyxSqQsK-lbi0KBSt9XMwND_Bh_1,application/pdf,2014-01-30,378153
"Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2013/2013 Taxes/QB_Manuel_Leal_Dairy 10.5.2009 (QuickBooks2013 Acct Transfer Jan 29,2014  05 48 PM).QBX",15c7VTil8kAIuUtj1_Y6ivMwWikANnP-E,application/octet-stream,2014-01-30,18442240
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2013/2013 Taxes/RJ Dec13.pdf,1HMvkqigGxWY3x3jO6UQWQltv7UMuahzq,application/pdf,2014-01-30,21280
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2013/Hazel 1099 Div.pdf,1-dCxiqIxPCtLaRw2-OOftyp-PtjTkBMI,application/pdf,2014-02-19,372195
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2013/Jace Leal Tax 2013.pdf,12g2yAEIZA7eQFf_jFCBL8RlWgtK728Bg,application/pdf,2014-02-19,741829
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2013/JaceLeal MerrillEdge 2013 1099.pdf,15iYqyGsEa_XNc91f1c4y4ZK7s8_h6OHh,application/pdf,2014-02-19,56481
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2013/JaceLeal Roth 2013.pdf,1zFC25OmUf6b8-ED-I7aH8jhAJ7jkB8Ui,application/pdf,2014-02-19,242534
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2013/manuel 1099-div 2013.pdf,1j-A0UJ-6OlJNFFkd6XUqw_s7pWBFlVP7,application/pdf,2014-02-19,377619
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2013/ManuelLeal SSA Statement.pdf,1YN_9Fy4PRO7b69J0-zFG5YtXX2Q705kD,application/pdf,2014-02-19,467232
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2013/Steve Marla K-1.pdf,1Mm5iWosztZx3ZYaJH13hoIoCcrbICSqj,application/pdf,2014-02-19,1696422
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2013/SteveLeal - 2013 1099 Vanguard brokerage.pdf,1C_IiymXgxAZhxiN1vvoThCtu36NcX-GS,application/pdf,2014-02-19,109175
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2013/SteveLeal - 2013 1099-DIV.pdf,1BO80CxBsrGWx7aaNEemapqpIQcV0iEwg,application/pdf,2014-02-19,42597
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2013/SteveLeal - 2013 Vanguard foreign Tax.pdf,1Ec9QDwBhSelk_YYzYM26YGdTDuXqkPPI,application/pdf,2014-02-19,41145
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2013/SteveMarla Misc Tax 2013.pdf,1_-50anIIc6SZ4MSbuY0khhas8CJUWLO4,application/pdf,2014-02-19,1522935
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014,1zUm0l4FzIHlTlIo8YK2Vm45I14y6mhJ6,application/vnd.google-apps.folder,2026-08-18,
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/Accountant Changes 12.31.14.pdf,1f5JGW5GYY4weVMoBqbfqETX3Llgz_VNp,application/pdf,2015-03-23,572922
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/CROPS 2014.xlsx,1S0DHJamXWRN-loHD_nN6_ko5dJaFjIbF,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2017-01-20,13862
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/CROPS 2016.xlsx,12s5YNzdOtEiDILs3e9fFNkb9088nLdCH,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2017-01-20,13815
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/CROPS PRODUCTION.xlsx,1LVQBUSRB-Uwv1n41RLAiQ28vyGayRRve,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2016-01-21,19033
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/draft FS 12.31.14.pdf,1FkakeuuU8hks0SLtkqt1ZtwCHRuU6Qi8,application/pdf,2015-03-13,5493721
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/farm credit 2014.pdf,1oa_FU_5rjuFByxLhEVkXC7Xl9XpHQwzc,application/pdf,2015-02-24,502554
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/inventory.pdf,14tdH-kLJpGsi0cIcd2UaKLtx9Wx8RTrE,application/pdf,2015-02-24,1816631
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/Jace 2014,1r0HWYafTbeuXpJwZPSzxLEInQsokAl92,application/vnd.google-apps.folder,2026-08-18,
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/Jace 2014/JACE Merrill Lynch 2014.pdf,1xiD7GTsFBhT2sfiheSdDsu1_0k-mrCs1,application/pdf,2015-03-27,75822
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/Jace 2014/jace w2 1099 2014.pdf,1_CZPVbgeX3UmOPl_pTj40l7pERQ4xDGF,application/pdf,2015-03-27,1539632
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/Jace 2014/JACE wells fargo mortgage 2014.pdf,1cVQmweBmOXEKtz39LR3oxxJHTpWQDVLx,application/pdf,2015-03-27,37088
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/Jace 2014/jace wells interest 2014.pdf,1FFs9NfxsSwy7IGnK2n5dtbti8TMVfMFI,application/pdf,2015-03-27,19965
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/jordan 2014,1qelKb-kA0b1G-0J6118JSFUlFhj2Ib7F,application/vnd.google-apps.folder,2026-08-18,
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/jordan 2014/jordan 1098.pdf,1so88eBUmuyBdC8VhfzA38pIJ8Hdt6g3F,application/pdf,2015-04-14,356375
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/jordan 2014/Jordan Fidelity Tax 2014.pdf,1XaUPI80kK1aNKyjgYbI9ZONOoEMN-QoF,application/pdf,2015-03-27,58106
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/jordan 2014/jordan w2 int 2014.pdf,1KGTH6YwaXsDJWKZ2k3OGovhFueBldVHg,application/pdf,2015-03-27,703724
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/jordan 2014/jordans mortgage documents.pdf,1kmztSUrUSBEFCA7kuy_XHxnxDFdeA9CF,application/pdf,2015-03-27,36285
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/Leal 2014 tax forms.pdf,1D_93FyOn-LS9FaIPapOgQTx3HpV57och,application/pdf,2015-03-10,3603378
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/leal dairy tax 2014.pdf,1GJjDsm823e6HBJjIQC8rIRYpp553k2p0,application/pdf,2015-04-02,5540612
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/Manuel Hazel 2014,16PFYhSgWj3cRsuHwq4d5SM1AKm0UsQ5Q,application/vnd.google-apps.folder,2026-08-18,
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/Manuel Hazel 2014/hazel morgan stanley 2014.pdf,1-sfKn6f0yl8E7v_5gvIBum5yiKh6RWbz,application/pdf,2015-03-27,3112003
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/Manuel Hazel 2014/manuel morgan stanley 2014.pdf,13UoH52sbfmIutrPJsSX8jm0IVIr_4Pyj,application/pdf,2015-03-27,6102856
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/RJ Dec13.pdf,1xVpCCJeZBrIXWjLjiqMVvBonsXeBkkc3,application/pdf,2015-02-24,21291
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/Steve 2014,1YUE5EaPZIyyk7APh9FKLOxZG03vkIin7,application/vnd.google-apps.folder,2026-08-18,
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/Steve 2014/steve home purchases.pdf,1SBWl5mzYJ03Ym-eNSUCyiZqm34A5Io-c,application/pdf,2015-04-07,1110488
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/Steve 2014/steve marla k1 2014.pdf,1WBC6Z2oKq-ZUmaj5B0XuV-tvDTXkLLrc,application/pdf,2015-03-27,2079846
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/Steve 2014/steve marla tax forms 2014.pdf,1CGmgPUa0GBoZ6ifR0kW0pSIMVy5Q2IHO,application/pdf,2015-03-27,2868992
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/Steve 2014/Steve sharebuilder 2014.pdf,1-A5_h-VZLlMdPEet6MNeiwPPfhE6bwZN,application/pdf,2015-03-27,45452
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/Steve 2014/steve vanguard 1099 2014.pdf,1aQBbE8NtVT5xcrzWT2b52ACq-8qpS2H0,application/pdf,2015-03-27,118128
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/Steve 2014/steve vanguard 1099div 2014.pdf,1BjuDIOI7oaZF2Jpzd9-KFUiYOVNqE_7M,application/pdf,2015-03-27,43006
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2014/Steve 2014/steve vanguard foreign tax 2014.pdf,1q7WxlJYCpE_BCn3UArR4H3wfq5G4APk0,application/pdf,2015-03-27,40127
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015,1SseFpE7aptKQ0GNIHltYZf3bIPDOmO77,application/vnd.google-apps.folder,2026-08-18,
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Dairy,1ED5gRDsnAyntPD1qZVWKXd2twxMrDoB6,application/vnd.google-apps.folder,2026-08-18,
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Dairy/Farm Credit Interest Summary 2015.pdf,1teBZqGm99hkfYR-bXiPRF5QRLPv8rAvC,application/pdf,2016-03-07,1224594
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Dairy/Leal Dairy 1099 MBF Farms.pdf,1iXkU22s94ZI89y3f7GoXXzKJf7bUabzs,application/pdf,2016-03-07,1048483
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Dairy/Leal Dairy 1099 Rent.pdf,1tGoqooOaNDD-Qyd1P3UEM-mth90K6M86,application/pdf,2016-03-07,1223809
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Dairy/Leal Dairy 1099-G USDA.pdf,1ONlNE1Ir7eyx1-zHbhX4LEqRFMpm6Abd,application/pdf,2016-03-07,1086066
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Dairy/Leal Dairy Donation.pdf,1RfDvN7RUPkapnyrUyFHg7wfNO2VItVuG,application/pdf,2016-03-07,860781
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Dairy/Leal Dairy Farm Credit Activity 2015.pdf,1i_xJhRxNn939Tw1Gx6bCsDLQVfJWfGLz,application/pdf,2016-03-07,14294420
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Dairy/Leal Dairy FCW 1099PATR.pdf,1U0SQKnxA8_Lv2tJrsUe52xjYIc05MTwm,application/pdf,2016-03-07,1151869
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Dairy/Leal Dairy LOL 1099PATR.pdf,1GWHXO9JleBDJiqE7CyGOpDeRhNzqAhbD,application/pdf,2016-03-07,2827292
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Dairy/Leal Dairy RJ OBRIEN 1099.pdf,1RChUUspjUo9p4DiWSlHw6Op313XGQpA_,application/pdf,2016-03-07,887793
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Dairy/RJ OBRIEN 12.31.15.pdf,1GFCtlEIoHYrc1tiRYh9_pH4yzd6nxZlD,application/pdf,2016-03-02,14421
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Hazel Leal 2015 TR.pdf,1vUsJmjEIQYx_hazE7WwvAmZ9uG8nlvXu,application/pdf,2018-09-06,658435
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Jace,1cEcmGcwZ225NJRevWtxpWnV5iUP5Jl_z,application/vnd.google-apps.folder,2026-08-18,
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Jace/Jace Leal  2015 1098-MORT MORTGAGE.pdf,1sAsKEsiXAS51WrbwYwyY4KLAvX9jhams,application/pdf,2016-02-13,13774
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Jace/Jace Leal 1040.2013.pdf,1RvE1iekWRvvnytz3vbgMziZAgUTd0qUM,application/pdf,2016-03-01,4213608
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Jace/Jace Leal 1040.2014.pdf,1y1RBns2yo6OKTWRT5N03k7YxSbITv8Hi,application/pdf,2016-03-01,4201121
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Jace/Jace Leal 1099 All West.pdf,1X69GOsSgkrWarpOdYETKm0kZu274Au0Z,application/pdf,2016-03-07,1094750
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Jace/Jace Leal 1099 Tax Refund.pdf,1FKo5mGsVWL4M_Wtc5fJQEbjArbIAYicZ,application/pdf,2016-03-07,771426
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Jace/Jace Leal 2015 1099-INT-MRT MORTGAGE.pdf,15vmttHZgSVybpPno5C_C1EHPaoyScbCO,application/pdf,2016-02-13,11438
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Jace/Jace Leal Hay 1099 MBF Farms.pdf,1jwBczaoHXUHefiSkvNHUZ5u_ZIDMSjcT,application/pdf,2016-03-07,1032272
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Jace/Jace Leal Hay 1099 MCLEAL.pdf,1DcOjJZTKRtkCB9NfKpGDuqQ4fwuSxhpk,application/pdf,2016-03-07,1048820
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Jace/Jace Leal W2.pdf,1ZT_pMLv4aQyfpPmPXpHy5fDuzBtUTHoR,application/pdf,2016-03-07,1000902
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Jace/Jace Merrill Edge 2015.pdf,14zoO9cvGftUHm5DMiWRodQcbImE889zJ,application/pdf,2016-03-02,104132
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Jace/JL AG 1065 2014.pdf,1RdfTmxu7Jb512OaeEDxd9LKfd2ouqA9p,application/pdf,2016-03-02,1861115
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Jace/Merrill Edge Jace Leal 1099 2015.pdf,1R1DgRUg3nlQb6YJNj-FDQMGheSL7kzx_,application/pdf,2016-03-25,105457
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Jordan,1YNCE5IBvjisMpTlUpKYxaGTPVpENJBUY,application/vnd.google-apps.folder,2026-08-18,
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Jordan/Jordan Leal 1099 Wells Fargo.pdf,1bG5oMQ_7HZxx53n-bZx41w9NG_i1RLRO,application/pdf,2016-03-07,1913650
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Jordan/Jordan Leal 1099G Tax Refund.pdf,1FLbOHqrQrTNPobAA9PfuBw2sJktU6L5k,application/pdf,2016-03-07,763954
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Jordan/Jordan Leal 1099INT.pdf,1SrT4nhl5yE5GeXkykqcMi8d82plTmKga,application/pdf,2016-03-07,924853
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Jordan/Jordan Leal Fidelity 1099.pdf,19aRYnVHyl72j3plpmhrOtrVJkOMPvYB6,application/pdf,2016-03-07,44417
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Jordan/Jordan Leal Mortgage Interest.pdf,1lnnpWEBCu08ngiKIRr-5G3mxsZI8_ECu,application/pdf,2016-03-07,1660266
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Jordan/Jordan Leal W2.pdf,16CASHl49fWzsP2e-fn_93PMmybsHIq0K,application/pdf,2016-03-07,1006859
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Leal & Son Dairy 2015 TR.pdf,1GjF2AqsEVqQnZfbO9BS2YpXEimE48okI,application/pdf,2018-09-06,544544
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/ManuelHazel,19uZzOJ9b8_nmYvMuqUrZZaMtGMZG7TpA,application/vnd.google-apps.folder,2026-08-18,
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/ManuelHazel/Manuel Leal MorganStanley 1099 2015.pdf,1Jrwj5NKIGDFRXMd08TO9lFLsw-g-YDmQ,application/pdf,2016-03-07,3288092
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/Steve Leal 2015 TR.pdf,1YbtFOP-NFQk5dF_6iUgTKSn7ryjcvsoG,application/pdf,2018-09-06,679935
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/SteveMarla,1z6PVZUldfVz9aJJ1TSk9ssWgtG60PWsK,application/vnd.google-apps.folder,2026-08-18,
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/SteveMarla/K1 Marla Leal.pdf,15RYgv_dLyVBuVac7aBmgvXfMyg3yVyoI,application/pdf,2016-03-07,7917868
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/SteveMarla/Marla Leal 1099INT.pdf,13AWRN0Cs8kepEIEzSDyKr3-yxTIs-kZp,application/pdf,2016-03-07,925251
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/SteveMarla/Sharebuilder 1099 steve 2015.pdf,1xGVLxsTX0VC4y6Vf4Me80Uq71Z08TT-k,application/pdf,2016-03-17,51931
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/SteveMarla/Steve 1099-DIV.pdf,1ULVserhjXZc0NwHrJxXQ-u6Ovn5ds_En,application/pdf,2016-03-07,42781
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/SteveMarla/Steve foreign tax paid.pdf,15it7nLXFAH5_5YWr_97k99R5ppaypX6W,application/pdf,2016-03-07,40039
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/SteveMarla/Steve Leal 1099 INT INCOME.pdf,1seFzmW0VVjbmOurLgc-CAkhgpLqLzams,application/pdf,2016-03-07,1013552
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/SteveMarla/Steve Leal 1099 Rent.pdf,1rlB9I3ngYC1QAqfx4HZx4c9LA29xLox_,application/pdf,2016-03-07,1222652
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/SteveMarla/Steve Leal Chicago Title Buyers Statement.pdf,1E8k33OsLiAsbiVuwhquneX24OtIBUd3B,application/pdf,2016-03-07,1216317
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/SteveMarla/Steve Marla Leal 1099-INT Loan Care.pdf,1tLhNVvVvpkS4YKx2UDk5qW2QbM3YIT5p,application/pdf,2016-03-07,1098574
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2015/SteveMarla/Steve Vanguard 1099.pdf,1isVM21g5CKtvWh1lX8KBm6TuQu6mgCeB,application/pdf,2016-03-07,128666
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2016,1LOq7OFOgKRD7HH74jeQNfzvhUP8kX6XU,application/vnd.google-apps.folder,2026-08-18,
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2016/county line gin 2017.pdf,1K8eoKwZI3kJagNpjIFRHqdQW06JSfkt6,application/pdf,2017-03-01,423113
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2016/FCW 2016.pdf,1oujWC8K_7isdXu15OpyI52PIGuYZsi_t,application/pdf,2017-03-01,840523
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2016/For Trigs Six 2017 K1.pdf,1O2ijgJrEGMNyGWw3rfLgPMn7VCsaSGL1,application/pdf,2017-03-01,705464
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2016/LOL 1099-patr.pdf,1ke_X8yef_P3duaZ28gaiddHecJJv310b,application/pdf,2017-03-01,727119
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2016/Marla tcfcu 1099-int.pdf,1TcLDxDW_gN86zQsPrjXXrquOVI7pW_wx,application/pdf,2017-03-01,229073
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2016/Partnership LEAL DAIRY.pdf,1iHf6p8tUrfJC9x4FMiClqm7gmGbhaz8R,application/pdf,2017-03-01,52860
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2016/RJ O'Brien 2017 1099.pdf,1Z-mCNA8RCj2xPShajHbfRqLrbLcKJjS9,application/pdf,2017-03-01,2192493
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2016/Steve sharebuilder 1099.pdf,1-9-dB2TF88X8EHYQsP0nJrvYqLgIkclB,application/pdf,2017-03-01,48193
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2016/Steve.Marla bankston rental 1099.pdf,1ur_P5NNkaPF2XIEvbM7zRNoy8t4xns_O,application/pdf,2017-03-01,976544
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2016/Steve.Marla ca tax 1099.pdf,1NJRYFNNCh4nfquxEWTBQ-Padw1l7A1o0,application/pdf,2017-03-01,322182
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2016/Steve.Marla loancare 1099.pdf,1e1rvh-WIUUYvs9vIIq0veo70kpAWBemy,application/pdf,2017-03-01,1170341
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2016/Steve.Marla Vanguard 1099.pdf,1eB0vOpj_hxW8mEXV5rwQXIupo3hNJN_g,application/pdf,2017-03-01,52860
Leal Trust Administration Litigation/LEAL DAIRY/LEAL TRUST PARTNERSHIP FINANCIALS/Taxes 2017,1-YpfzMl3RtlEVzpoOpOZpqdRtYxuDvN7,application/vnd.google-apps.folder,2026-08-18,
